season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
4,12,4,0,Monday,1,1,15.52,27.9988,86,8.9981,4
4,12,5,0,Monday,1,1,14.580000000000002,27.0022,93,7.0015,21
4,12,7,0,Monday,1,1,16.46,29.998600000000003,74,7.0015,191
4,12,8,0,Monday,1,1,17.4,29.002000000000002,75,12.998000000000001,397
4,12,9,0,Monday,1,1,18.34,29.998600000000003,69,15.001299999999999,183
4,12,10,0,Monday,1,1,19.28,31.0018,67,12.998000000000001,108
4,12,11,0,Monday,1,1,20.22,31.9984,65,16.997899999999998,127
4,12,12,0,Monday,1,1,22.1,33.9982,61,22.0028,141
4,12,13,0,Monday,1,1,23.98,35.998000000000005,49,22.0028,142
4,12,15,0,Monday,1,1,25.86,41.9974,46,11.0014,159
4,12,16,0,Monday,1,1,26.8,43.000600000000006,40,16.997899999999998,208
4,12,17,0,Monday,1,1,25.86,41.9974,46,12.998000000000001,378
4,12,18,0,Monday,1,1,24.919999999999998,39.001,50,12.998000000000001,354
4,12,19,0,Monday,1,2,24.919999999999998,39.001,53,11.0014,251
4,12,20,0,Monday,1,1,26.8,43.000600000000006,40,11.0014,206
4,12,21,0,Monday,1,2,24.919999999999998,39.001,53,8.9981,127
4,12,22,0,Monday,1,2,24.919999999999998,39.001,56.99999999999999,11.0014,107
4,12,0,0,Tuesday,1,1,24.919999999999998,39.9976,56.99999999999999,7.0015,21
4,12,1,0,Tuesday,1,1,24.919999999999998,41.0008,53,11.444847542533081,6
4,12,3,0,Tuesday,1,2,23.98,39.9976,61,11.444847542533081,2
4,12,4,0,Tuesday,1,2,24.919999999999998,39.9976,53,7.0015,4
4,12,5,0,Tuesday,1,2,24.919999999999998,41.0008,56.99999999999999,11.444847542533081,15
4,12,6,0,Tuesday,1,2,24.919999999999998,41.0008,56.99999999999999,11.444847542533081,72
4,12,7,0,Tuesday,1,2,24.919999999999998,41.0008,62,11.444847542533081,268
4,12,8,0,Tuesday,1,2,27.74,43.99720000000001,54,6.0032,432
4,12,11,0,Tuesday,1,2,26.8,43.000600000000006,62,11.0014,129
4,12,12,0,Tuesday,1,2,28.68,45.0004,54,8.9981,175
4,12,13,0,Tuesday,1,2,28.68,45.0004,54,8.9981,181
4,12,14,0,Tuesday,1,2,28.68,45.0004,57.99999999999999,7.0015,138
4,12,15,0,Tuesday,1,2,28.68,45.0004,54,11.444847542533081,154
4,12,18,0,Tuesday,1,1,25.86,41.9974,66,12.998000000000001,411
4,12,19,0,Tuesday,1,1,25.86,41.9974,66,11.444847542533081,224
4,12,20,0,Tuesday,1,1,24.919999999999998,41.0008,66,11.444847542533081,147
4,12,21,0,Tuesday,1,1,24.919999999999998,39.9976,66,6.0032,143
4,12,22,0,Tuesday,1,2,24.919999999999998,41.0008,66,11.444847542533081,107
4,12,23,0,Tuesday,1,2,25.86,41.9974,62,11.444847542533081,53
1,12,0,0,Wednesday,1,2,23.98,37.9978,71,8.9981,25
1,12,1,0,Wednesday,1,2,24.919999999999998,39.9976,66,7.0015,11
1,12,5,0,Wednesday,1,2,25.86,41.9974,82,7.0015,28
1,12,6,0,Wednesday,1,2,24.919999999999998,41.0008,87,14.412186468646864,76
1,12,7,0,Wednesday,1,2,24.919999999999998,39.9976,87,7.0015,229
1,12,8,0,Wednesday,1,3,24.919999999999998,41.0008,93,14.412186468646864,405
1,12,9,0,Wednesday,1,2,26.8,43.000600000000006,87,15.001299999999999,234
1,12,10,0,Wednesday,1,2,30.56,47.0002,82,27.999299999999998,89
1,12,11,0,Wednesday,1,2,30.56,47.0002,82,27.999299999999998,56
1,12,12,0,Wednesday,1,3,29.62,45.997,88,26.0027,61
1,12,13,0,Wednesday,1,3,28.68,45.0004,94,19.999499999999998,58
1,12,15,0,Wednesday,1,2,30.56,47.0002,88,26.0027,61
1,12,16,0,Wednesday,1,3,28.68,45.0004,100,22.0028,101
1,12,17,0,Wednesday,1,3,28.68,45.0004,100,22.0028,229
1,12,18,0,Wednesday,1,2,28.68,45.0004,100,19.999499999999998,280
1,12,19,0,Wednesday,1,2,31.5,47.9968,94,22.0028,209
1,12,21,0,Wednesday,1,1,31.5,47.9968,88,19.0012,123
1,12,22,0,Wednesday,1,1,31.5,47.9968,88,16.997899999999998,105
1,12,23,0,Wednesday,1,1,31.5,47.9968,88,12.998000000000001,54
1,12,0,0,Thursday,1,2,31.5,47.9968,82,7.0015,27
1,12,1,0,Thursday,1,1,28.68,45.0004,94,6.0032,15
1,12,2,0,Thursday,1,1,30.56,47.0002,82,7.0015,11
1,12,3,0,Thursday,1,1,28.68,45.0004,67,11.0014,6
1,12,4,0,Thursday,1,1,25.86,41.9974,82,8.9981,3
1,12,6,0,Thursday,1,1,24.919999999999998,41.0008,87,14.412186468646864,64
1,12,7,0,Thursday,1,1,23.98,39.9976,93,14.412186468646864,186
1,12,8,0,Thursday,1,2,24.919999999999998,41.0008,87,14.412186468646864,343
1,12,9,0,Thursday,1,2,25.86,41.9974,87,6.0032,228
1,12,10,0,Thursday,1,2,26.8,43.000600000000006,82,6.0032,141
1,12,12,0,Thursday,1,2,30.56,47.0002,55.00000000000001,14.412186468646864,202
1,12,14,0,Thursday,1,2,29.62,45.997,63,14.412186468646864,159
1,12,15,0,Thursday,1,2,30.56,47.0002,59,14.412186468646864,214
1,12,16,0,Thursday,1,2,29.62,45.997,63,14.412186468646864,256
1,12,17,0,Thursday,1,2,28.68,45.0004,67,11.0014,356
1,12,18,0,Thursday,1,2,28.68,45.0004,62,6.0032,288
1,12,20,0,Thursday,1,3,27.74,43.99720000000001,71,14.412186468646864,33
1,12,22,0,Thursday,1,3,24.919999999999998,39.9976,93,7.0015,17
1,12,0,0,Friday,1,3,26.8,43.000600000000006,87,12.998000000000001,9
1,12,2,0,Friday,1,3,25.86,41.9974,94,8.9981,13
1,12,6,0,Friday,1,1,25.86,41.9974,82,16.997899999999998,40
1,12,8,0,Friday,1,1,26.8,43.000600000000006,76,16.997899999999998,182
1,12,9,0,Friday,1,1,26.8,43.000600000000006,66,19.999499999999998,156
1,12,10,0,Friday,1,1,26.8,43.000600000000006,62,23.9994,104
1,12,11,0,Friday,1,1,26.8,43.000600000000006,57.99999999999999,30.002599999999997,174
1,12,12,0,Friday,1,1,26.8,43.000600000000006,54,35.0008,170
1,12,14,0,Friday,1,1,26.8,43.000600000000006,54,27.999299999999998,200
1,12,15,0,Friday,1,1,25.86,41.9974,54,23.9994,203
1,12,17,0,Friday,1,1,24.919999999999998,39.001,53,15.001299999999999,140
1,12,19,0,Friday,1,1,23.98,37.9978,53,12.998000000000001,76
1,12,20,0,Friday,1,1,23.04,35.998000000000005,61,22.0028,50
1,12,21,0,Friday,1,1,23.04,35.998000000000005,61,15.001299999999999,32
1,12,22,0,Friday,1,1,23.04,37.0012,66,12.998000000000001,47
1,12,23,0,Friday,1,1,23.04,37.9978,66,8.9981,25
1,12,3,0,Saturday,0,2,23.04,37.9978,70,6.0032,5
1,12,5,0,Saturday,0,2,23.04,37.0012,66,11.0014,4
1,12,7,0,Saturday,0,1,22.1,33.9982,70,23.9994,10
1,12,8,0,Saturday,0,1,21.160000000000004,33.9982,70,12.998000000000001,27
1,12,9,0,Saturday,0,1,22.1,33.9982,45,27.999299999999998,56
1,12,10,0,Saturday,0,1,22.1,33.001599999999996,42,32.9975,56
1,12,12,0,Saturday,0,1,23.98,37.0012,39,19.0012,94
1,12,13,0,Saturday,0,1,23.98,35.998000000000005,39,19.999499999999998,121
1,12,14,0,Saturday,0,1,23.98,35.998000000000005,39,19.999499999999998,85
1,12,15,0,Saturday,0,1,23.04,35.998000000000005,39,15.001299999999999,97
1,12,16,0,Saturday,0,1,23.04,37.0012,42,12.998000000000001,99
1,12,18,0,Saturday,0,1,22.1,37.0012,42,6.0032,35
1,12,19,0,Saturday,0,1,22.1,37.0012,52,6.0032,25
1,12,20,0,Saturday,0,1,20.22,33.9982,56.00000000000001,8.9981,24
1,12,21,0,Saturday,0,1,20.22,33.001599999999996,56.00000000000001,11.0014,19
1,12,22,0,Saturday,0,1,19.28,35.001400000000004,52,14.412186468646864,20
1,12,23,0,Saturday,0,1,19.28,33.001599999999996,56.00000000000001,14.412186468646864,17
1,12,0,0,Sunday,0,1,19.28,31.0018,60,12.998000000000001,6
1,12,1,0,Sunday,0,1,18.34,31.0018,69,8.9981,4
1,12,2,0,Sunday,0,1,18.34,33.001599999999996,75,6.0032,2
1,12,5,0,Sunday,0,1,17.4,31.0018,75,7.0015,1
1,12,6,0,Sunday,0,1,17.4,31.0018,75,7.0015,1
1,12,7,0,Sunday,0,1,18.34,31.9984,80,7.0015,4
1,12,8,0,Sunday,0,1,17.4,29.998600000000003,80,11.0014,5
1,12,9,0,Sunday,0,1,19.28,31.9984,87,11.0014,23
1,12,10,0,Sunday,0,1,20.22,31.9984,81,16.997899999999998,43
1,12,12,0,Sunday,0,1,22.1,33.9982,75,19.999499999999998,66
1,12,13,0,Sunday,0,1,23.04,35.998000000000005,70,16.997899999999998,79
1,12,14,0,Sunday,0,1,23.98,37.0012,61,16.997899999999998,86
1,12,15,0,Sunday,0,1,23.98,37.9978,61,12.998000000000001,91
1,12,16,0,Sunday,0,1,24.919999999999998,39.9976,56.99999999999999,7.0015,86
1,12,18,0,Sunday,0,1,23.04,37.0012,70,12.998000000000001,30
1,12,19,0,Sunday,0,1,23.04,37.9978,56.99999999999999,8.9981,16
1,12,20,0,Sunday,0,1,23.04,37.9978,49,6.0032,26
1,12,22,0,Sunday,0,1,21.160000000000004,33.9982,61,11.0014,17
1,12,23,0,Sunday,0,1,20.22,33.9982,65,8.9981,16
1,12,0,1,Monday,0,1,18.34,31.0018,75,11.0014,11
1,12,2,1,Monday,0,1,23.98,37.0012,46,15.001299999999999,7
1,12,4,1,Monday,0,1,23.98,35.998000000000005,46,19.999499999999998,2
1,12,5,1,Monday,0,1,23.98,35.998000000000005,42,26.0027,4
1,12,6,1,Monday,0,1,23.04,35.998000000000005,45,19.0012,4
1,12,7,1,Monday,0,1,23.04,37.0012,45,12.998000000000001,19
1,12,8,1,Monday,0,1,23.04,37.9978,45,8.9981,18
1,12,10,1,Monday,0,1,23.98,35.001400000000004,42,35.0008,70
1,12,11,1,Monday,0,1,23.98,35.001400000000004,46,39.000699999999995,91
1,12,12,1,Monday,0,1,24.919999999999998,37.0012,43,31.0009,100
1,12,13,1,Monday,0,1,25.86,41.9974,40,19.999499999999998,140
1,12,15,1,Monday,0,1,25.86,41.9974,40,16.997899999999998,131
1,12,19,1,Monday,0,1,22.1,37.0012,65,6.0032,65
1,12,20,1,Monday,0,1,22.1,37.0012,56.00000000000001,6.0032,56
1,12,0,0,Tuesday,1,1,20.22,33.001599999999996,70,11.0014,12
1,12,1,0,Tuesday,1,1,20.22,33.9982,70,8.9981,6
1,12,2,0,Tuesday,1,1,20.22,33.9982,70,8.9981,4
1,12,4,0,Tuesday,1,2,22.1,35.001400000000004,65,15.001299999999999,3
1,12,5,0,Tuesday,1,2,22.1,33.9982,64,19.0012,8
1,12,7,0,Tuesday,1,2,22.1,35.001400000000004,65,19.0012,80
1,12,8,0,Tuesday,1,2,22.1,35.998000000000005,65,11.0014,164
1,12,9,0,Tuesday,1,3,23.04,37.9978,66,7.0015,104
1,12,10,0,Tuesday,1,2,23.04,37.9978,66,6.0032,60
1,12,11,0,Tuesday,1,3,23.04,37.9978,66,7.0015,30
1,12,12,0,Tuesday,1,3,22.1,37.0012,81,6.0032,24
1,12,13,0,Tuesday,1,3,22.1,35.998000000000005,87,8.9981,20
1,12,15,0,Tuesday,1,3,27.74,43.99720000000001,82,26.0027,19
1,12,16,0,Tuesday,1,3,28.68,45.0004,88,22.0028,46
1,12,17,0,Tuesday,1,3,26.8,43.000600000000006,87,8.9981,115
1,12,18,0,Tuesday,1,1,25.86,41.9974,87,19.0012,135
1,12,21,0,Tuesday,1,1,23.04,37.9978,87,6.0032,63
1,12,22,0,Tuesday,1,1,23.04,37.9978,87,6.0032,32
1,12,23,0,Tuesday,1,1,22.1,35.998000000000005,93,8.9981,26
1,12,0,0,Wednesday,1,1,23.04,37.0012,87,11.0014,10
1,12,1,0,Wednesday,1,1,23.04,37.0012,76,11.0014,12
1,12,2,0,Wednesday,1,1,23.04,35.998000000000005,61,16.997899999999998,7
1,12,3,0,Wednesday,1,1,23.04,35.998000000000005,61,16.997899999999998,4
1,12,5,0,Wednesday,1,1,23.04,35.001400000000004,56.99999999999999,23.9994,9
1,12,7,0,Wednesday,1,1,23.04,35.998000000000005,56.99999999999999,16.997899999999998,110
1,12,8,0,Wednesday,1,1,23.04,35.001400000000004,56.99999999999999,23.9994,217
1,12,11,0,Wednesday,1,1,24.919999999999998,37.9978,46,23.9994,111
1,12,12,0,Wednesday,1,1,23.98,35.001400000000004,46,36.9974,140
1,12,14,0,Wednesday,1,1,23.04,35.001400000000004,39,26.0027,120
1,12,15,0,Wednesday,1,1,23.04,35.001400000000004,36,27.999299999999998,117
1,12,17,0,Wednesday,1,1,21.160000000000004,33.9982,38,16.997899999999998,250
1,12,18,0,Wednesday,1,1,20.22,31.0018,38,22.0028,169
1,12,19,0,Wednesday,1,1,19.28,31.0018,41,16.997899999999998,151
1,12,20,0,Wednesday,1,1,19.28,31.0018,41,15.001299999999999,79
1,12,21,0,Wednesday,1,1,18.34,31.0018,44,8.9981,70
1,12,22,0,Wednesday,1,1,18.34,31.9984,44,7.0015,33
1,12,0,0,Thursday,1,2,18.34,31.0018,47,12.998000000000001,28
1,12,1,0,Thursday,1,1,18.34,29.998600000000003,47,15.001299999999999,15
1,12,2,0,Thursday,1,1,17.4,31.0018,51,7.0015,3
1,12,3,0,Thursday,1,1,17.4,29.002000000000002,55.00000000000001,12.998000000000001,2
1,12,4,0,Thursday,1,1,17.4,29.998600000000003,55.00000000000001,11.0014,3
1,12,5,0,Thursday,1,1,17.4,31.0018,55.00000000000001,7.0015,10
1,12,6,0,Thursday,1,1,17.4,33.001599999999996,59,14.412186468646864,41
1,12,7,0,Thursday,1,1,16.46,29.998600000000003,64,6.0032,106
1,12,8,0,Thursday,1,2,17.4,33.001599999999996,64,14.412186468646864,210
1,12,9,0,Thursday,1,2,17.4,29.998600000000003,64,8.9981,170
1,12,11,0,Thursday,1,2,19.28,33.001599999999996,60,6.0032,122
1,12,12,0,Thursday,1,2,20.22,33.9982,56.00000000000001,7.0015,130
1,12,15,0,Thursday,1,2,22.1,37.0012,52,6.0032,177
1,12,16,0,Thursday,1,1,22.1,35.998000000000005,52,11.0014,177
1,12,17,0,Thursday,1,1,22.1,35.998000000000005,61,11.0014,240
1,12,18,0,Thursday,1,1,22.1,35.998000000000005,56.00000000000001,8.9981,207
1,12,19,0,Thursday,1,1,22.1,37.0012,56.00000000000001,7.0015,135
1,12,20,0,Thursday,1,1,21.160000000000004,35.001400000000004,65,7.0015,96
1,12,21,0,Thursday,1,2,21.160000000000004,35.001400000000004,61,8.9981,68
1,12,22,0,Thursday,1,1,21.160000000000004,35.001400000000004,65,8.9981,55
1,12,1,0,Friday,1,1,20.22,35.001400000000004,65,6.0032,20
1,12,2,0,Friday,1,1,19.28,33.001599999999996,70,7.0015,12
1,12,3,0,Friday,1,1,19.28,33.001599999999996,70,7.0015,6
1,12,5,0,Friday,1,1,18.34,33.001599999999996,75,6.0032,10
1,12,6,0,Friday,1,1,19.28,33.001599999999996,70,6.0032,32
1,12,7,0,Friday,1,1,19.28,33.001599999999996,75,6.0032,95
1,12,9,0,Friday,1,1,20.22,35.998000000000005,75,14.412186468646864,194
1,12,10,0,Friday,1,1,22.1,35.001400000000004,65,16.997899999999998,118
1,12,11,0,Friday,1,1,23.04,37.0012,66,12.998000000000001,171
1,12,12,0,Friday,1,1,23.04,37.9978,56.99999999999999,8.9981,197
1,12,13,0,Friday,1,2,24.919999999999998,39.001,53,8.9981,207
1,12,14,0,Friday,1,2,26.8,43.000600000000006,47,6.0032,245
1,12,15,0,Friday,1,1,27.74,43.99720000000001,44,14.412186468646864,292
1,12,16,0,Friday,1,1,27.74,43.99720000000001,47,12.998000000000001,283
1,12,17,0,Friday,1,1,25.86,41.9974,54,11.0014,242
1,12,19,0,Friday,1,2,23.98,35.998000000000005,49,27.999299999999998,112
1,12,20,0,Friday,1,2,23.98,39.001,66,7.0015,91
1,12,21,0,Friday,1,2,24.919999999999998,39.9976,66,7.0015,95
1,12,23,0,Friday,1,2,24.919999999999998,37.9978,66,16.997899999999998,73
1,12,1,0,Saturday,0,2,26.8,43.000600000000006,62,19.0012,35
1,12,2,0,Saturday,0,2,26.8,43.000600000000006,62,19.0012,28
1,12,3,0,Saturday,0,2,26.8,43.000600000000006,62,19.0012,18
1,12,4,0,Saturday,0,1,25.86,41.9974,71,15.001299999999999,10
1,12,5,0,Saturday,0,2,24.919999999999998,39.001,76,15.001299999999999,1
1,12,8,0,Saturday,0,1,23.98,37.9978,81,8.9981,49
1,12,9,0,Saturday,0,1,25.86,41.9974,76,14.412186468646864,90
1,12,10,0,Saturday,0,1,26.8,43.000600000000006,76,11.0014,128
1,12,13,0,Saturday,0,1,31.5,47.9968,42,32.9975,313
1,12,14,0,Saturday,0,1,29.62,45.997,51,22.0028,300
1,12,15,0,Saturday,0,1,29.62,45.997,47,32.9975,253
1,12,16,0,Saturday,0,1,28.68,45.0004,51,26.0027,195
1,12,17,0,Saturday,0,1,27.74,43.99720000000001,54,12.998000000000001,129
1,12,20,0,Saturday,0,1,27.74,43.99720000000001,54,15.001299999999999,71
1,12,21,0,Saturday,0,1,26.8,43.000600000000006,57.99999999999999,12.998000000000001,52
1,12,22,0,Saturday,0,1,25.86,41.9974,62,8.9981,38
1,12,23,0,Saturday,0,1,24.919999999999998,41.0008,66,14.412186468646864,31
1,1,0,0,Sunday,0,1,24.919999999999998,41.0008,66,14.412186468646864,48
1,1,1,0,Sunday,0,1,24.919999999999998,39.001,66,8.9981,93
1,1,2,0,Sunday,0,1,23.04,39.001,76,14.412186468646864,75
1,1,3,0,Sunday,0,1,22.1,37.9978,81,14.412186468646864,52
1,1,4,0,Sunday,0,1,21.160000000000004,35.998000000000005,81,6.0032,8
1,1,6,0,Sunday,0,1,20.22,33.9982,93,8.9981,2
1,1,7,0,Sunday,0,1,20.22,33.001599999999996,93,11.0014,7
1,1,8,0,Sunday,0,1,20.22,33.9982,87,7.0015,14
1,1,10,0,Sunday,0,1,22.1,37.0012,81,7.0015,70
1,1,11,0,Sunday,0,1,23.98,37.9978,76,8.9981,138
1,1,12,0,Sunday,0,1,26.8,43.000600000000006,62,19.0012,201
1,1,13,0,Sunday,0,1,27.74,43.99720000000001,57.99999999999999,19.0012,223
1,1,15,0,Sunday,0,1,29.62,45.997,51,19.999499999999998,265
1,1,16,0,Sunday,0,2,28.68,45.0004,54,19.999499999999998,215
1,1,17,0,Sunday,0,2,30.56,47.0002,48,11.0014,111
1,1,18,0,Sunday,0,3,29.62,45.997,59,16.997899999999998,106
1,1,19,0,Sunday,0,3,27.74,43.99720000000001,67,26.0027,105
1,1,20,0,Sunday,0,2,28.68,45.0004,62,19.999499999999998,83
1,1,21,0,Sunday,0,2,28.68,45.0004,67,16.997899999999998,71
1,1,22,0,Sunday,0,1,29.62,45.997,55.00000000000001,27.999299999999998,66
1,1,23,0,Sunday,0,1,28.68,45.0004,51,19.999499999999998,29
1,1,0,1,Monday,0,1,26.8,43.000600000000006,40,31.0009,39
1,1,1,1,Monday,0,1,24.919999999999998,37.9978,43,27.999299999999998,12
1,1,2,1,Monday,0,1,24.919999999999998,37.0012,34,30.002599999999997,7
1,1,4,1,Monday,0,1,21.160000000000004,33.001599999999996,45,22.0028,4
1,1,5,1,Monday,0,1,21.160000000000004,33.001599999999996,45,22.0028,4
1,1,6,1,Monday,0,1,20.22,31.0018,41,26.0027,14
1,1,7,1,Monday,0,1,19.28,29.998600000000003,32,26.0027,16
1,1,9,1,Monday,0,1,19.28,33.001599999999996,35,14.412186468646864,68
1,1,10,1,Monday,0,1,20.22,31.9984,35,19.0012,109
1,1,11,1,Monday,0,1,20.22,29.998600000000003,35,32.9975,175
1,1,12,1,Monday,0,1,21.160000000000004,33.9982,36,16.997899999999998,202
1,1,13,1,Monday,0,1,22.1,33.9982,36,19.999499999999998,176
1,1,14,1,Monday,0,1,22.1,33.9982,36,27.999299999999998,151
1,1,15,1,Monday,0,1,21.160000000000004,31.9984,38,30.002599999999997,168
1,1,16,1,Monday,0,1,20.22,31.0018,35,27.999299999999998,154
1,1,17,1,Monday,0,1,20.22,31.0018,35,26.0027,153
1,1,18,1,Monday,0,1,20.22,31.9984,33,16.997899999999998,126
1,1,19,1,Monday,0,1,19.28,31.0018,38,15.001299999999999,93
1,1,21,1,Monday,0,2,19.28,29.998600000000003,41,22.0028,66
1,1,22,1,Monday,0,2,18.34,29.998600000000003,44,19.0012,39
1,1,23,1,Monday,0,1,18.34,29.998600000000003,44,16.997899999999998,34
1,1,0,0,Tuesday,1,1,17.4,29.002000000000002,51,16.997899999999998,13
1,1,1,0,Tuesday,1,1,16.46,27.9988,55.00000000000001,15.001299999999999,6
1,1,2,0,Tuesday,1,1,16.46,27.0022,51,16.997899999999998,3
1,1,4,0,Tuesday,1,1,15.52,25.999000000000002,55.00000000000001,16.997899999999998,5
1,1,5,0,Tuesday,1,1,14.580000000000002,25.0024,54,12.998000000000001,12
1,1,6,0,Tuesday,1,1,14.580000000000002,23.999200000000002,59,19.0012,85
1,1,7,0,Tuesday,1,1,14.580000000000002,23.999200000000002,59,16.997899999999998,170
1,1,9,0,Tuesday,1,1,15.52,25.0024,50,19.0012,153
1,1,11,0,Tuesday,1,1,16.46,25.0024,37,35.0008,75
1,1,12,0,Tuesday,1,1,16.46,25.0024,37,35.0008,74
1,1,13,0,Tuesday,1,1,16.46,23.999200000000002,34,43.9989,73
1,1,14,0,Tuesday,1,1,15.52,23.999200000000002,43,35.0008,79
1,1,15,0,Tuesday,1,1,15.52,23.999200000000002,37,27.999299999999998,77
1,1,17,0,Tuesday,1,1,14.580000000000002,23.0026,26,31.0009,245
1,1,18,0,Tuesday,1,1,14.580000000000002,21.9994,26,35.0008,224
1,1,19,0,Tuesday,1,1,13.64,21.9994,28.000000000000004,27.999299999999998,156
1,1,20,0,Tuesday,1,1,13.64,23.999200000000002,33,16.997899999999998,115
1,1,21,0,Tuesday,1,1,12.7,23.0026,36,15.001299999999999,68
1,1,22,0,Tuesday,1,1,12.7,23.0026,46,16.997899999999998,33
1,1,23,0,Tuesday,1,1,12.7,21.0028,46,26.0027,18
1,1,0,0,Wednesday,1,1,11.76,19.9996,42,22.0028,9
1,1,1,0,Wednesday,1,1,9.88,17.9998,38,19.999499999999998,3
1,1,2,0,Wednesday,1,1,8.94,17.0032,34,19.0012,1
1,1,3,0,Wednesday,1,1,8.94,17.0032,34,19.0012,1
1,1,4,0,Wednesday,1,1,8.94,19.003,41,12.998000000000001,2
1,1,6,0,Wednesday,1,1,8.94,19.003,41,11.0014,59
1,1,7,0,Wednesday,1,1,8.94,19.003,44,12.998000000000001,152
1,1,8,0,Wednesday,1,1,8.94,19.9996,44,8.9981,315
1,1,9,0,Wednesday,1,1,9.88,19.9996,45,8.9981,180
1,1,10,0,Wednesday,1,1,10.82,23.0026,45,14.412186468646864,64
1,1,11,0,Wednesday,1,2,11.76,23.999200000000002,42,6.0032,46
1,1,13,0,Wednesday,1,2,14.580000000000002,23.999200000000002,43,16.997899999999998,91
1,1,14,0,Wednesday,1,2,14.580000000000002,23.999200000000002,46,16.997899999999998,75
1,1,16,0,Wednesday,1,2,16.46,27.0022,40,19.0012,131
1,1,17,0,Wednesday,1,2,17.4,29.002000000000002,40,12.998000000000001,281
1,1,18,0,Wednesday,1,2,17.4,29.998600000000003,37,8.9981,289
1,1,19,0,Wednesday,1,2,17.4,31.0018,40,7.0015,184
1,1,20,0,Wednesday,1,2,17.4,29.002000000000002,40,12.998000000000001,123
1,1,21,0,Wednesday,1,2,17.4,33.001599999999996,44,14.412186468646864,90
1,1,22,0,Wednesday,1,2,17.4,31.0018,47,6.0032,52
1,1,23,0,Wednesday,1,2,17.4,31.0018,44,7.0015,32
1,1,0,0,Thursday,1,2,18.34,31.0018,47,12.998000000000001,14
1,1,1,0,Thursday,1,1,17.4,31.0018,51,6.0032,5
1,1,2,0,Thursday,1,1,17.4,31.0018,51,6.0032,4
1,1,3,0,Thursday,1,1,17.4,33.001599999999996,61,14.412186468646864,4
1,1,4,0,Thursday,1,2,17.4,31.0018,59,6.0032,5
1,1,5,0,Thursday,1,2,17.4,31.0018,59,6.0032,26
1,1,6,0,Thursday,1,2,17.4,29.998600000000003,75,8.9981,78
1,1,7,0,Thursday,1,2,17.4,31.0018,69,6.0032,215
1,1,9,0,Thursday,1,2,18.34,33.9982,69,14.412186468646864,227
1,1,10,0,Thursday,1,2,19.28,33.001599999999996,52,6.0032,86
1,1,11,0,Thursday,1,1,22.1,37.9978,49,14.412186468646864,84
1,1,12,0,Thursday,1,1,22.1,35.001400000000004,49,16.997899999999998,120
1,1,13,0,Thursday,1,1,23.98,35.998000000000005,42,19.999499999999998,118
1,1,14,0,Thursday,1,1,23.98,37.0012,39,19.0012,117
1,1,15,0,Thursday,1,1,24.919999999999998,37.9978,34,19.0012,119
1,1,17,0,Thursday,1,2,24.919999999999998,39.001,34,12.998000000000001,412
1,1,21,0,Thursday,1,1,20.22,33.9982,60,8.9981,97
1,1,22,0,Thursday,1,1,20.22,33.001599999999996,60,11.0014,71
1,1,23,0,Thursday,1,1,19.28,33.001599999999996,70,7.0015,60
1,1,0,0,Friday,1,1,18.34,33.001599999999996,75,6.0032,25
1,1,2,0,Friday,1,1,18.34,31.0018,69,11.0014,5
1,1,3,0,Friday,1,1,18.34,31.9984,69,7.0015,4
1,1,4,0,Friday,1,1,18.34,31.0018,69,8.9981,3
1,1,5,0,Friday,1,2,17.4,29.998600000000003,80,8.9981,13
1,1,6,0,Friday,1,2,18.34,31.9984,73,7.0015,70
1,1,7,0,Friday,1,2,19.28,35.001400000000004,65,14.412186468646864,205
1,1,8,0,Friday,1,1,19.28,31.9984,70,8.9981,447
1,1,9,0,Friday,1,1,19.28,31.9984,70,11.0014,241
1,1,10,0,Friday,1,1,20.22,33.001599999999996,65,12.998000000000001,116
1,1,11,0,Friday,1,1,22.1,35.998000000000005,56.00000000000001,11.0014,138
1,1,12,0,Friday,1,1,24.919999999999998,37.9978,50,16.997899999999998,191
1,1,15,0,Friday,1,1,32.44,49,27,16.997899999999998,222
1,1,16,0,Friday,1,1,32.44,49,27,19.0012,294
1,1,17,0,Friday,1,1,29.62,45.997,36,15.001299999999999,476
1,1,18,0,Friday,1,1,31.5,47.9968,28.999999999999996,16.997899999999998,419
1,1,19,0,Friday,1,1,29.62,45.997,33,19.0012,272
1,1,20,0,Friday,1,1,27.74,43.99720000000001,41,12.998000000000001,177
1,1,21,0,Friday,1,1,26.8,43.000600000000006,43,15.001299999999999,154
1,1,22,0,Friday,1,1,24.919999999999998,39.001,50,12.998000000000001,135
1,1,23,0,Friday,1,1,24.919999999999998,41.0008,50,14.412186468646864,101
1,1,0,0,Saturday,0,1,24.919999999999998,39.001,50,11.0014,79
1,1,1,0,Saturday,0,1,25.86,41.9974,46,11.0014,62
1,1,2,0,Saturday,0,1,24.919999999999998,39.9976,50,7.0015,38
1,1,4,0,Saturday,0,1,23.04,37.9978,56.99999999999999,6.0032,10
1,1,5,0,Saturday,0,1,20.22,33.9982,75,7.0015,9
1,1,6,0,Saturday,0,1,20.22,33.9982,75,7.0015,7
1,1,7,0,Saturday,0,1,18.34,31.0018,87,12.998000000000001,20
1,1,9,0,Saturday,0,1,18.34,31.0018,80,8.9981,130
1,1,10,0,Saturday,0,1,21.160000000000004,35.998000000000005,75,6.0032,203
