season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
1,2,9,0,Thursday,1,1,24.919999999999998,37.9978,81,16.997899999999998
1,2,10,0,Thursday,1,1,27.74,43.99720000000001,67,12.998000000000001
1,2,11,0,Thursday,1,1,30.56,47.0002,48,19.0012
1,2,12,0,Thursday,1,1,31.5,47.9968,42,16.997899999999998
1,2,13,0,Thursday,1,1,32.44,49,39,12.998000000000001
1,2,14,0,Thursday,1,1,33.38,50.0032,37,16.997899999999998
1,2,15,0,Thursday,1,1,33.38,50.0032,33,8.9981
1,2,16,0,Thursday,1,1,34.32000000000001,50.9998,32,14.412186468646864
1,2,18,0,Thursday,1,1,33.38,50.0032,37,8.9981
1,2,20,0,Thursday,1,1,29.62,45.997,44,8.9981
1,2,21,0,Thursday,1,1,28.68,45.0004,51,15.001299999999999
1,2,22,0,Thursday,1,1,28.68,45.0004,54,16.997899999999998
1,2,23,0,Thursday,1,1,28.68,45.0004,54,14.412186468646864
1,2,0,0,Friday,1,2,28.68,45.0004,57.99999999999999,6.0032
1,2,1,0,Friday,1,1,28.68,45.0004,62,12.998000000000001
1,2,2,0,Friday,1,3,27.74,43.99720000000001,77,19.0012
1,2,3,0,Friday,1,1,27.74,43.99720000000001,82,8.9981
1,2,5,0,Friday,1,2,26.8,43.000600000000006,87,12.998000000000001
1,2,6,0,Friday,1,2,26.8,43.000600000000006,87,11.0014
1,2,8,0,Friday,1,2,25.86,41.9974,76,22.0028
1,2,9,0,Friday,1,3,24.919999999999998,37.9978,81,16.997899999999998
1,2,10,0,Friday,1,3,24.919999999999998,39.001,81,11.0014
1,2,11,0,Friday,1,2,24.919999999999998,39.9976,81,7.0015
1,2,12,0,Friday,1,2,26.8,43.000600000000006,76,8.9981
1,2,13,0,Friday,1,2,27.74,43.99720000000001,71,7.0015
1,2,14,0,Friday,1,2,29.62,45.997,67,7.0015
1,2,15,0,Friday,1,3,26.8,43.000600000000006,87,12.998000000000001
1,2,17,0,Friday,1,3,27.74,43.99720000000001,94,7.0015
1,2,18,0,Friday,1,2,27.74,43.99720000000001,94,14.412186468646864
1,2,19,0,Friday,1,2,28.68,45.0004,88,7.0015
1,2,21,0,Friday,1,1,27.74,43.99720000000001,35,54.002
1,2,22,0,Friday,1,1,26.8,43.000600000000006,37,39.000699999999995
1,2,23,0,Friday,1,1,25.86,41.9974,37,46.0022
1,2,1,0,Saturday,0,1,23.98,35.998000000000005,42,23.9994
1,2,2,0,Saturday,0,1,23.04,35.998000000000005,45,16.997899999999998
1,2,3,0,Saturday,0,1,22.1,33.9982,45,19.999499999999998
1,2,4,0,Saturday,0,1,22.1,33.9982,42,22.0028
1,2,5,0,Saturday,0,2,22.1,33.9982,42,19.999499999999998
1,2,6,0,Saturday,0,2,22.1,33.9982,42,19.999499999999998
1,2,8,0,Saturday,0,1,20.22,31.0018,48,19.999499999999998
1,2,9,0,Saturday,0,3,18.34,29.002000000000002,75,22.0028
1,2,10,0,Saturday,0,1,20.22,31.0018,60,23.9994
1,2,11,0,Saturday,0,1,22.1,33.001599999999996,39,40.9973
1,2,13,0,Saturday,0,1,23.04,35.001400000000004,31,32.9975
1,2,14,0,Saturday,0,1,23.04,33.9982,28.999999999999996,36.9974
1,2,15,0,Saturday,0,1,23.04,35.001400000000004,28.999999999999996,27.999299999999998
1,2,17,0,Saturday,0,1,22.1,33.9982,33,23.9994
1,2,18,0,Saturday,0,1,22.1,33.001599999999996,28.000000000000004,39.000699999999995
1,2,19,0,Saturday,0,1,20.22,29.998600000000003,33,30.002599999999997
1,2,20,0,Saturday,0,1,20.22,29.998600000000003,30,36.9974
1,2,22,0,Saturday,0,1,19.28,29.002000000000002,38,31.0009
1,2,23,0,Saturday,0,1,19.28,29.002000000000002,41,27.999299999999998
1,2,0,0,Sunday,0,1,19.28,29.998600000000003,41,23.9994
1,2,1,0,Sunday,0,1,19.28,29.998600000000003,44,22.0028
1,2,2,0,Sunday,0,1,19.28,29.998600000000003,44,22.0028
1,2,3,0,Sunday,0,1,19.28,31.0018,41,12.998000000000001
1,2,4,0,Sunday,0,1,19.28,31.0018,41,12.998000000000001
1,2,5,0,Sunday,0,1,18.34,29.998600000000003,44,15.001299999999999
1,2,6,0,Sunday,0,1,18.34,29.002000000000002,44,22.0028
1,2,8,0,Sunday,0,1,17.4,29.002000000000002,51,16.997899999999998
1,2,9,0,Sunday,0,1,18.34,29.998600000000003,47,15.001299999999999
1,2,10,0,Sunday,0,1,20.22,33.001599999999996,41,11.0014
1,2,12,0,Sunday,0,1,22.1,35.998000000000005,39,8.9981
1,2,13,0,Sunday,0,1,23.04,37.9978,36,14.412186468646864
1,2,14,0,Sunday,0,1,23.98,39.001,31,14.412186468646864
1,2,16,0,Sunday,0,1,24.919999999999998,37.9978,32,16.997899999999998
1,2,17,0,Sunday,0,1,24.919999999999998,39.001,32,15.001299999999999
1,2,18,0,Sunday,0,1,23.98,37.0012,36,19.0012
1,2,19,0,Sunday,0,1,23.98,37.9978,34,11.0014
1,2,20,0,Sunday,0,1,23.04,37.0012,42,11.0014
1,2,21,0,Sunday,0,1,22.1,35.998000000000005,45,8.9981
1,2,22,0,Sunday,0,1,22.1,35.001400000000004,42,15.001299999999999
1,2,23,0,Sunday,0,1,20.22,33.001599999999996,56.00000000000001,11.0014
1,2,2,0,Monday,1,1,20.22,31.0018,70,19.999499999999998
1,2,4,0,Monday,1,1,18.34,31.0018,80,8.9981
1,2,5,0,Monday,1,1,18.34,31.0018,80,8.9981
1,2,6,0,Monday,1,1,19.28,31.0018,70,16.997899999999998
1,2,7,0,Monday,1,1,19.28,31.0018,60,15.001299999999999
1,2,9,0,Monday,1,1,20.22,33.001599999999996,60,12.998000000000001
1,2,10,0,Monday,1,1,23.04,35.998000000000005,45,16.997899999999998
1,2,11,0,Monday,1,1,24.919999999999998,37.9978,43,16.997899999999998
1,2,12,0,Monday,1,1,26.8,43.000600000000006,37,19.999499999999998
1,2,13,0,Monday,1,1,26.8,43.000600000000006,43,19.0012
1,2,14,0,Monday,1,1,29.62,45.997,36,19.0012
1,2,15,0,Monday,1,1,32.44,49,25,27.999299999999998
1,2,16,0,Monday,1,1,33.38,50.0032,26,30.002599999999997
1,2,17,0,Monday,1,1,33.38,50.0032,24,30.002599999999997
1,2,18,0,Monday,1,1,32.44,49,27,27.999299999999998
1,2,19,0,Monday,1,1,31.5,47.9968,28.999999999999996,26.0027
1,2,20,0,Monday,1,1,30.56,47.0002,33,23.9994
1,2,21,0,Monday,1,1,29.62,45.997,36,19.0012
1,2,22,0,Monday,1,1,28.68,45.0004,44,16.997899999999998
1,2,23,0,Monday,1,1,27.74,43.99720000000001,50,11.0014
1,2,0,0,Tuesday,1,1,27.74,43.99720000000001,54,8.9981
1,2,1,0,Tuesday,1,1,25.86,41.9974,62,11.0014
1,2,2,0,Tuesday,1,1,26.8,43.000600000000006,54,7.0015
1,2,3,0,Tuesday,1,1,26.8,43.000600000000006,32,23.9994
1,2,4,0,Tuesday,1,1,23.04,35.001400000000004,42,23.9994
1,2,5,0,Tuesday,1,1,23.04,35.001400000000004,42,23.9994
1,2,6,0,Tuesday,1,1,22.1,33.9982,45,22.0028
1,2,7,0,Tuesday,1,1,21.160000000000004,33.001599999999996,45,19.999499999999998
1,2,8,0,Tuesday,1,1,20.22,31.9984,48,19.0012
1,2,9,0,Tuesday,1,1,21.160000000000004,33.001599999999996,45,23.9994
1,2,10,0,Tuesday,1,1,22.1,33.9982,42,19.999499999999998
1,2,12,0,Tuesday,1,1,24.919999999999998,39.001,34,8.9981
1,2,13,0,Tuesday,1,1,24.919999999999998,39.9976,32,7.0015
1,2,14,0,Tuesday,1,1,26.8,43.000600000000006,28.000000000000004,7.0015
1,2,15,0,Tuesday,1,1,27.74,43.99720000000001,26,6.0032
1,2,16,0,Tuesday,1,1,27.74,43.99720000000001,28.000000000000004,6.0032
1,2,17,0,Tuesday,1,1,27.74,43.99720000000001,26,6.0032
1,2,18,0,Tuesday,1,1,27.74,43.99720000000001,28.000000000000004,11.0014
1,2,19,0,Tuesday,1,1,27.74,43.99720000000001,26,14.412186468646864
1,2,20,0,Tuesday,1,1,26.8,43.000600000000006,30,8.9981
1,2,21,0,Tuesday,1,1,23.98,39.001,46,7.0015
1,2,23,0,Tuesday,1,1,23.04,35.998000000000005,53,15.001299999999999
1,2,0,0,Wednesday,1,1,23.04,37.9978,53,7.0015
1,2,1,0,Wednesday,1,1,23.04,37.9978,49,7.0015
1,2,2,0,Wednesday,1,1,22.1,35.001400000000004,56.00000000000001,15.001299999999999
1,2,3,0,Wednesday,1,1,21.160000000000004,35.998000000000005,70,6.0032
1,2,5,0,Wednesday,1,1,20.22,35.001400000000004,75,6.0032
1,2,6,0,Wednesday,1,2,21.160000000000004,35.998000000000005,75,6.0032
1,2,7,0,Wednesday,1,2,20.22,33.9982,81,8.9981
1,2,8,0,Wednesday,1,2,21.160000000000004,35.001400000000004,75,7.0015
1,2,9,0,Wednesday,1,3,22.1,35.998000000000005,81,11.0014
1,2,10,0,Wednesday,1,3,22.1,35.998000000000005,81,11.0014
1,2,11,0,Wednesday,1,3,22.1,35.001400000000004,87,12.998000000000001
1,2,12,0,Wednesday,1,3,23.04,35.998000000000005,93,22.0028
1,2,13,0,Wednesday,1,2,24.919999999999998,37.9978,93,23.9994
1,2,14,0,Wednesday,1,2,24.919999999999998,37.9978,93,23.9994
1,2,17,0,Wednesday,1,2,26.8,43.000600000000006,87,11.0014
1,2,18,0,Wednesday,1,3,26.8,43.000600000000006,87,14.412186468646864
1,2,19,0,Wednesday,1,2,26.8,43.000600000000006,87,7.0015
1,2,22,0,Wednesday,1,3,27.74,43.99720000000001,94,16.997899999999998
1,2,23,0,Wednesday,1,3,27.74,43.99720000000001,94,16.997899999999998
1,3,1,0,Thursday,1,3,29.62,45.997,94,7.0015
1,3,2,0,Thursday,1,2,29.62,45.997,94,19.0012
1,3,3,0,Thursday,1,1,29.62,45.997,94,15.001299999999999
1,3,4,0,Thursday,1,1,30.56,47.0002,88,12.998000000000001
1,3,5,0,Thursday,1,1,30.56,47.0002,88,11.0014
1,3,6,0,Thursday,1,2,27.74,43.99720000000001,94,14.412186468646864
1,3,7,0,Thursday,1,2,28.68,45.0004,94,8.9981
1,3,8,0,Thursday,1,1,27.74,43.99720000000001,94,8.9981
1,3,10,0,Thursday,1,1,32.44,49,55.00000000000001,11.0014
1,3,11,0,Thursday,1,1,34.32000000000001,50.9998,43,12.998000000000001
1,3,12,0,Thursday,1,1,34.32000000000001,50.9998,37,15.001299999999999
1,3,13,0,Thursday,1,1,35.26,52.003,32,16.997899999999998
1,3,14,0,Thursday,1,1,35.26,52.003,35,15.001299999999999
1,3,15,0,Thursday,1,1,36.2,56.9992,31,16.997899999999998
1,3,16,0,Thursday,1,1,35.26,52.003,32,19.999499999999998
1,3,17,0,Thursday,1,1,34.32000000000001,50.9998,35,19.999499999999998
1,3,18,0,Thursday,1,1,33.38,50.0032,34,23.9994
1,3,19,0,Thursday,1,1,30.56,47.0002,41,22.0028
1,3,20,0,Thursday,1,1,28.68,45.0004,44,27.999299999999998
1,3,21,0,Thursday,1,1,27.74,43.99720000000001,47,31.0009
1,3,22,0,Thursday,1,1,25.86,41.9974,50,16.997899999999998
1,3,23,0,Thursday,1,1,24.919999999999998,39.001,50,15.001299999999999
1,3,0,0,Friday,1,1,23.98,37.9978,53,11.0014
1,3,1,0,Friday,1,1,23.98,37.0012,49,15.001299999999999
1,3,3,0,Friday,1,1,23.04,37.0012,56.99999999999999,12.998000000000001
1,3,4,0,Friday,1,1,23.04,39.001,61,14.412186468646864
1,3,5,0,Friday,1,1,22.1,37.9978,70,14.412186468646864
1,3,6,0,Friday,1,1,22.1,37.9978,70,14.412186468646864
1,3,7,0,Friday,1,1,22.1,37.9978,70,14.412186468646864
1,3,8,0,Friday,1,1,21.160000000000004,35.998000000000005,75,6.0032
1,3,9,0,Friday,1,1,22.1,37.9978,81,14.412186468646864
1,3,10,0,Friday,1,1,24.919999999999998,39.001,50,11.0014
1,3,11,0,Friday,1,1,25.86,41.9974,46,12.998000000000001
1,3,12,0,Friday,1,1,26.8,43.000600000000006,43,11.0014
1,3,13,0,Friday,1,1,27.74,43.99720000000001,44,15.001299999999999
1,3,14,0,Friday,1,2,28.68,45.0004,44,19.0012
1,3,17,0,Friday,1,3,24.919999999999998,39.001,81,15.001299999999999
1,3,18,0,Friday,1,3,24.919999999999998,39.001,87,12.998000000000001
1,3,19,0,Friday,1,3,24.919999999999998,39.001,87,12.998000000000001
1,3,21,0,Friday,1,3,24.919999999999998,39.9976,87,6.0032
1,3,22,0,Friday,1,2,24.919999999999998,41.0008,87,14.412186468646864
1,3,23,0,Friday,1,2,24.919999999999998,41.0008,87,14.412186468646864
1,3,0,0,Saturday,0,3,24.919999999999998,39.9976,93,6.0032
1,3,1,0,Saturday,0,3,24.919999999999998,41.0008,93,14.412186468646864
1,3,2,0,Saturday,0,3,24.919999999999998,39.9976,93,6.0032
1,3,3,0,Saturday,0,2,24.919999999999998,39.001,93,11.0014
1,3,4,0,Saturday,0,2,24.919999999999998,39.001,93,12.998000000000001
1,3,5,0,Saturday,0,2,24.919999999999998,39.9976,93,6.0032
1,3,6,0,Saturday,0,2,24.919999999999998,39.9976,93,6.0032
1,3,7,0,Saturday,0,2,24.919999999999998,39.001,93,8.9981
1,3,8,0,Saturday,0,3,24.919999999999998,41.0008,93,14.412186468646864
1,3,9,0,Saturday,0,3,25.86,41.9974,87,6.0032
1,3,10,0,Saturday,0,2,26.8,43.000600000000006,87,14.412186468646864
1,3,11,0,Saturday,0,2,26.8,43.000600000000006,87,6.0032
1,3,13,0,Saturday,0,1,28.68,45.0004,51,19.0012
1,3,14,0,Saturday,0,2,29.62,45.997,44,23.9994
1,3,15,0,Saturday,0,1,30.56,47.0002,28.999999999999996,19.999499999999998
1,3,16,0,Saturday,0,1,31.5,47.9968,27,19.999499999999998
1,3,17,0,Saturday,0,1,31.5,47.9968,23,22.0028
1,3,18,0,Saturday,0,1,31.5,47.9968,25,16.997899999999998
1,3,20,0,Saturday,0,1,28.68,45.0004,30,8.9981
1,3,22,0,Saturday,0,1,28.68,45.0004,21,8.9981
1,3,23,0,Saturday,0,1,27.74,43.99720000000001,24,14.412186468646864
1,3,0,0,Sunday,0,2,26.8,43.000600000000006,30,23.9994
1,3,1,0,Sunday,0,2,25.86,41.9974,34,12.998000000000001
1,3,2,0,Sunday,0,2,24.919999999999998,39.001,40,11.0014
1,3,3,0,Sunday,0,2,24.919999999999998,39.001,43,8.9981
1,3,5,0,Sunday,0,2,23.98,37.0012,46,15.001299999999999
1,3,6,0,Sunday,0,2,22.1,33.9982,52,19.999499999999998
1,3,7,0,Sunday,0,2,22.1,33.9982,52,19.999499999999998
1,3,8,0,Sunday,0,1,22.1,33.9982,52,22.0028
1,3,9,0,Sunday,0,1,22.1,33.9982,49,30.002599999999997
1,3,11,0,Sunday,0,1,23.04,35.001400000000004,45,26.0027
1,3,12,0,Sunday,0,1,23.98,35.998000000000005,42,23.9994
1,3,15,0,Sunday,0,1,24.919999999999998,37.0012,32,35.0008
1,3,17,0,Sunday,0,1,23.98,35.001400000000004,31,36.9974
1,3,19,0,Sunday,0,1,22.1,33.001599999999996,36,32.9975
1,3,21,0,Sunday,0,1,21.160000000000004,33.9982,36,15.001299999999999
1,3,22,0,Sunday,0,1,20.22,31.9984,41,16.997899999999998
1,3,23,0,Sunday,0,1,20.22,33.001599999999996,41,12.998000000000001
1,3,0,0,Monday,1,1,19.28,31.0018,44,12.998000000000001
1,3,1,0,Monday,1,1,19.28,31.9984,48,8.9981
1,3,4,0,Monday,1,1,17.4,31.0018,55.00000000000001,6.0032
1,3,5,0,Monday,1,1,17.4,31.0018,55.00000000000001,6.0032
1,3,6,0,Monday,1,1,16.46,29.002000000000002,59,8.9981
1,3,7,0,Monday,1,1,16.46,29.002000000000002,59,8.9981
1,3,8,0,Monday,1,1,17.4,31.0018,59,7.0015
1,3,9,0,Monday,1,2,18.34,33.001599999999996,60,6.0032
1,3,11,0,Monday,1,2,20.22,33.9982,56.00000000000001,8.9981
1,3,13,0,Monday,1,2,20.22,33.001599999999996,55.00000000000001,19.999499999999998
1,3,14,0,Monday,1,2,21.160000000000004,33.001599999999996,56.99999999999999,23.9994
1,3,16,0,Monday,1,1,22.1,33.9982,45,19.999499999999998
1,3,18,0,Monday,1,3,21.160000000000004,31.0018,55.00000000000001,43.9989
1,3,19,0,Monday,1,1,20.22,33.001599999999996,53,15.001299999999999
1,3,21,0,Monday,1,1,20.22,31.0018,37,26.0027
1,3,22,0,Monday,1,1,19.28,29.998600000000003,35,22.0028
1,3,23,0,Monday,1,1,18.34,27.9988,37,39.000699999999995
1,3,0,0,Tuesday,1,1,18.34,29.998600000000003,37,19.999499999999998
1,3,1,0,Tuesday,1,1,17.4,29.002000000000002,44,16.997899999999998
1,3,2,0,Tuesday,1,1,17.4,29.002000000000002,44,15.001299999999999
1,3,3,0,Tuesday,1,1,16.46,27.0022,51,19.0012
1,3,4,0,Tuesday,1,1,16.46,27.0022,51,19.999499999999998
1,3,5,0,Tuesday,1,1,16.46,27.9988,51,15.001299999999999
1,3,7,0,Tuesday,1,1,15.52,27.9988,55.00000000000001,8.9981
1,3,8,0,Tuesday,1,1,15.52,27.9988,59,7.0015
1,3,9,0,Tuesday,1,1,18.34,33.9982,47,14.412186468646864
1,3,11,0,Tuesday,1,1,20.22,33.001599999999996,41,11.0014
1,3,13,0,Tuesday,1,1,22.1,35.998000000000005,39,8.9981
1,3,14,0,Tuesday,1,1,23.04,35.998000000000005,36,15.001299999999999
1,3,15,0,Tuesday,1,1,23.98,35.998000000000005,36,19.999499999999998
1,3,16,0,Tuesday,1,1,24.919999999999998,37.9978,32,19.0012
1,3,17,0,Tuesday,1,1,24.919999999999998,37.9978,34,19.0012
1,3,19,0,Tuesday,1,1,23.98,35.998000000000005,46,19.999499999999998
1,3,20,0,Tuesday,1,1,23.04,37.0012,49,12.998000000000001
1,3,23,0,Tuesday,1,1,21.160000000000004,33.9982,61,15.001299999999999
1,3,2,0,Wednesday,1,1,22.1,35.001400000000004,56.00000000000001,19.0012
1,3,3,0,Wednesday,1,1,22.1,33.9982,56.00000000000001,23.9994
1,3,4,0,Wednesday,1,1,21.160000000000004,33.001599999999996,61,22.0028
1,3,5,0,Wednesday,1,1,21.160000000000004,33.001599999999996,56.00000000000001,19.999499999999998
1,3,6,0,Wednesday,1,1,21.160000000000004,33.001599999999996,61,26.0027
1,3,7,0,Wednesday,1,1,20.22,31.0018,65,26.0027
1,3,8,0,Wednesday,1,1,21.160000000000004,33.001599999999996,61,19.999499999999998
1,3,13,0,Wednesday,1,1,31.5,47.9968,34,27.999299999999998
1,3,14,0,Wednesday,1,1,32.44,49,36,22.0028
1,3,15,0,Wednesday,1,1,33.38,50.0032,37,30.002599999999997
1,3,16,0,Wednesday,1,1,34.32000000000001,50.9998,37,27.999299999999998
1,3,17,0,Wednesday,1,1,34.32000000000001,50.9998,43,32.9975
1,3,18,0,Wednesday,1,1,34.32000000000001,50.9998,40,31.0009
1,3,19,0,Wednesday,1,1,33.38,50.0032,42,23.9994
1,3,20,0,Wednesday,1,1,31.5,47.9968,51,16.997899999999998
1,3,22,0,Wednesday,1,1,29.62,45.997,59,19.999499999999998
1,3,23,0,Wednesday,1,1,28.68,45.0004,62,22.0028
1,3,0,0,Thursday,1,1,28.68,45.0004,62,22.0028
1,3,1,0,Thursday,1,1,29.62,45.997,63,22.0028
1,3,3,0,Thursday,1,1,29.62,45.997,63,26.0027
1,3,4,0,Thursday,1,1,28.68,45.0004,72,19.0012
1,3,9,0,Thursday,1,1,29.62,45.997,72,31.0009
1,3,10,0,Thursday,1,1,31.5,47.9968,68,31.0009
1,3,11,0,Thursday,1,2,33.38,50.0032,60,31.0009
1,3,12,0,Thursday,1,2,34.32000000000001,50.9998,60,30.002599999999997
1,3,16,0,Thursday,1,2,37.14,56.9992,41,43.000600000000006
1,3,18,0,Thursday,1,2,37.14,56.9992,38,36.9974
1,3,19,0,Thursday,1,2,36.2,56.9992,40,30.002599999999997
1,3,21,0,Thursday,1,1,36.2,56.9992,43,26.0027
1,3,22,0,Thursday,1,1,34.32000000000001,50.9998,49,22.0028
1,3,23,0,Thursday,1,2,34.32000000000001,50.9998,49,30.002599999999997
1,3,0,0,Friday,1,2,35.26,52.003,49,31.0009
1,3,2,0,Friday,1,3,30.56,47.0002,77,27.999299999999998
1,3,4,0,Friday,1,3,26.8,43.000600000000006,66,19.0012
1,3,5,0,Friday,1,3,26.8,43.000600000000006,66,19.0012
1,3,6,0,Friday,1,2,26.8,43.000600000000006,50,23.9994
1,3,7,0,Friday,1,2,25.86,41.9974,40,19.999499999999998
1,3,8,0,Friday,1,2,23.98,35.001400000000004,42,35.0008
1,3,9,0,Friday,1,2,23.98,35.001400000000004,42,35.0008
1,3,10,0,Friday,1,2,23.98,35.001400000000004,36,32.9975
1,3,11,0,Friday,1,2,24.919999999999998,37.9978,34,23.9994
1,3,12,0,Friday,1,1,24.919999999999998,37.9978,34,27.999299999999998
1,3,13,0,Friday,1,2,25.86,41.9974,28.999999999999996,26.0027
1,3,14,0,Friday,1,1,27.74,43.99720000000001,28.000000000000004,31.0009
1,3,18,0,Friday,1,1,28.68,45.0004,26,35.0008
1,3,20,0,Friday,1,1,25.86,41.9974,32,23.9994
1,3,21,0,Friday,1,1,24.919999999999998,37.9978,34,22.0028
1,3,22,0,Friday,1,1,23.98,35.001400000000004,31,32.9975
1,3,23,0,Friday,1,1,23.04,35.998000000000005,33,19.999499999999998
1,3,0,0,Saturday,0,1,22.1,33.9982,36,23.9994
1,3,2,0,Saturday,0,1,20.22,31.9984,41,16.997899999999998
1,3,3,0,Saturday,0,1,20.22,31.0018,41,19.999499999999998
1,3,4,0,Saturday,0,1,19.28,29.998600000000003,41,23.9994
1,3,5,0,Saturday,0,1,18.34,29.998600000000003,42,19.0012
1,3,6,0,Saturday,0,1,18.34,29.998600000000003,44,19.0012
1,3,7,0,Saturday,0,1,18.34,29.998600000000003,44,16.997899999999998
1,3,8,0,Saturday,0,1,18.34,29.998600000000003,44,19.999499999999998
1,3,9,0,Saturday,0,1,19.28,29.998600000000003,41,22.0028
1,3,10,0,Saturday,0,1,20.22,31.0018,35,27.999299999999998
1,3,12,0,Saturday,0,1,22.1,33.9982,33,22.0028
1,3,13,0,Saturday,0,1,23.04,35.998000000000005,28.999999999999996,19.0012
1,3,14,0,Saturday,0,1,23.98,37.0012,27,19.0012
1,3,15,0,Saturday,0,1,23.98,39.9976,25,14.412186468646864
1,3,17,0,Saturday,0,1,24.919999999999998,41.0008,23,14.412186468646864
1,3,18,0,Saturday,0,1,24.919999999999998,39.9976,21,6.0032
1,3,19,0,Saturday,0,1,23.98,39.9976,25,14.412186468646864
1,3,20,0,Saturday,0,1,23.04,37.9978,33,8.9981
1,3,22,0,Saturday,0,1,20.22,33.001599999999996,44,11.0014
1,3,0,0,Sunday,0,1,20.22,35.001400000000004,44,6.0032
1,3,1,0,Sunday,0,1,19.28,31.9984,52,11.0014
1,3,3,0,Sunday,0,1,19.28,31.9984,60,8.9981
1,3,6,0,Sunday,0,1,19.28,31.9984,70,11.0014
1,3,7,0,Sunday,0,1,18.34,31.0018,69,8.9981
1,3,8,0,Sunday,0,1,18.34,31.0018,69,8.9981
1,3,10,0,Sunday,0,1,23.04,35.998000000000005,49,19.0012
1,3,11,0,Sunday,0,1,24.919999999999998,37.9978,43,19.0012
1,3,12,0,Sunday,0,1,26.8,43.000600000000006,37,19.999499999999998
1,3,13,0,Sunday,0,1,27.74,43.99720000000001,41,19.999499999999998
1,3,14,0,Sunday,0,1,29.62,45.997,31,19.0012
1,3,15,0,Sunday,0,1,31.5,47.9968,28.999999999999996,19.999499999999998
1,3,16,0,Sunday,0,1,31.5,47.9968,31,23.9994
1,3,18,0,Sunday,0,1,32.44,49,28.999999999999996,19.0012
1,3,19,0,Sunday,0,1,31.5,47.9968,31,19.0012
1,3,20,0,Sunday,0,1,28.68,45.0004,47,15.001299999999999
1,3,23,0,Sunday,0,1,26.8,43.000600000000006,50,11.0014
1,3,0,0,Monday,1,1,25.86,41.9974,54,12.998000000000001
1,3,1,0,Monday,1,1,25.86,41.9974,50,8.9981
1,3,3,0,Monday,1,1,24.919999999999998,39.001,50,8.9981
1,3,4,0,Monday,1,1,23.98,37.9978,61,12.998000000000001
1,3,5,0,Monday,1,1,23.98,37.9978,61,12.998000000000001
1,3,6,0,Monday,1,1,23.98,39.001,56.99999999999999,7.0015
1,3,7,0,Monday,1,1,23.98,39.001,53,7.0015
1,3,8,0,Monday,1,1,23.98,37.9978,61,8.9981
1,3,9,0,Monday,1,1,25.86,41.9974,54,11.0014
1,3,10,0,Monday,1,1,26.8,43.000600000000006,50,15.001299999999999
1,3,11,0,Monday,1,1,28.68,45.0004,44,15.001299999999999
1,3,12,0,Monday,1,1,30.56,47.0002,39,15.001299999999999
1,3,14,0,Monday,1,2,35.26,52.003,32,19.0012
1,3,15,0,Monday,1,1,34.32000000000001,50.9998,40,8.9981
1,3,16,0,Monday,1,1,37.14,56.9992,35,30.002599999999997
1,3,19,0,Monday,1,2,34.32000000000001,50.9998,49,15.001299999999999
1,3,22,0,Monday,1,2,34.32000000000001,50.9998,56.00000000000001,15.001299999999999
1,3,23,0,Monday,1,1,34.32000000000001,50.9998,56.00000000000001,15.001299999999999
1,3,0,0,Tuesday,1,2,34.32000000000001,50.9998,52,12.998000000000001
1,3,1,0,Tuesday,1,2,32.44,49,59,15.001299999999999
1,3,2,0,Tuesday,1,3,32.44,49,72,19.999499999999998
1,3,3,0,Tuesday,1,3,32.44,49,72,19.999499999999998
1,3,6,0,Tuesday,1,3,29.62,45.997,82,12.998000000000001
1,3,7,0,Tuesday,1,2,29.62,45.997,82,19.0012
1,3,8,0,Tuesday,1,1,29.62,45.997,82,19.0012
1,3,12,0,Tuesday,1,1,36.2,56.0026,60,19.0012
1,3,13,0,Tuesday,1,1,36.2,56.0026,60,26.0027
1,3,14,0,Tuesday,1,1,38.08,56.9992,53,22.0028
1,3,15,0,Tuesday,1,1,40.9,58.002399999999994,39,15.001299999999999
1,3,16,0,Tuesday,1,1,41.839999999999996,58.998999999999995,34,26.0027
1,3,17,0,Tuesday,1,1,40.9,58.002399999999994,37,7.0015
1,3,18,0,Tuesday,1,1,40.9,58.002399999999994,34,19.999499999999998
1,3,19,0,Tuesday,1,1,38.08,56.9992,47,15.001299999999999
1,3,20,0,Tuesday,1,1,36.2,56.9992,49,11.0014
1,3,21,0,Tuesday,1,1,35.26,52.003,56.00000000000001,7.0015
1,3,23,0,Tuesday,1,1,34.32000000000001,50.9998,56.00000000000001,8.9981
1,3,0,0,Wednesday,1,1,33.38,50.0032,60,7.0015
1,3,1,0,Wednesday,1,1,32.44,49,63,6.0032
1,3,2,0,Wednesday,1,1,31.5,47.9968,68,12.998000000000001
1,3,5,0,Wednesday,1,1,28.68,45.0004,82,8.9981
1,3,7,0,Wednesday,1,1,28.68,45.0004,82,7.0015
1,3,8,0,Wednesday,1,1,28.68,45.0004,82,14.412186468646864
1,3,9,0,Wednesday,1,1,32.44,49,68,14.412186468646864
1,3,10,0,Wednesday,1,1,34.32000000000001,50.9998,56.00000000000001,7.0015
1,3,11,0,Wednesday,1,2,37.14,56.9992,41,11.0014
1,3,12,0,Wednesday,1,2,38.08,56.9992,28.999999999999996,14.412186468646864
1,3,13,0,Wednesday,1,1,39.02,56.9992,27,15.001299999999999
1,3,14,0,Wednesday,1,1,40.9,58.002399999999994,23,22.0028
1,3,15,0,Wednesday,1,1,40.9,58.002399999999994,24,14.412186468646864
